sensor_id,dow_name,hour,median_count,mean_count,samples
118,Sunday,14,47.0,45.8,5
118,Sunday,15,37.0,51.0,5
118,Sunday,16,38.0,40.8,5
118,Sunday,17,41.0,43.0,5
118,Sunday,18,41.0,59.4,5
118,Sunday,19,35.0,49.0,5
118,Sunday,20,22.0,30.4,5
118,Sunday,21,13.0,26.4,5
118,Sunday,22,13.0,22.2,5
118,Sunday,23,9.0,11.8,5
118,Thursday,0,1.0,1.0,4
118,Thursday,1,1.0,1.0,1
118,Thursday,3,1.0,1.0,1
118,Thursday,5,1.0,1.3333333333333333,3
118,Thursday,6,4.0,4.75,4
118,Thursday,7,19.0,21.5,4
118,Thursday,8,63.5,62.25,4
118,Thursday,9,46.0,44.0,4
118,Thursday,10,29.5,29.5,4
118,Thursday,11,33.0,32.0,4
118,Thursday,12,37.0,39.5,4
118,Thursday,13,42.0,41.75,4
118,Thursday,14,47.0,44.25,4
118,Thursday,15,43.5,45.75,4
118,Thursday,16,69.0,66.75,4
118,Thursday,17,97.5,106.25,4
118,Thursday,18,98.0,104.5,4
118,Thursday,19,60.0,64.75,4
118,Thursday,20,19.0,19.25,4
118,Thursday,21,16.0,17.75,4
118,Thursday,22,37.5,39.75,4
118,Thursday,23,24.0,23.0,4
118,Tuesday,0,3.0,2.3333333333333335,3
118,Tuesday,1,4.0,4.0,1
118,Tuesday,4,1.0,1.0,1
118,Tuesday,5,1.0,1.0,1
118,Tuesday,6,5.0,4.75,4
118,Tuesday,7,18.5,19.25,4
118,Tuesday,8,57.0,56.0,4
118,Tuesday,9,36.0,36.0,4
118,Tuesday,10,30.0,30.25,4
118,Tuesday,11,27.0,28.25,4
118,Tuesday,12,37.5,37.0,4
118,Tuesday,13,38.0,37.0,4
118,Tuesday,14,44.5,44.0,4
118,Tuesday,15,37.0,43.5,4
118,Tuesday,16,50.0,53.75,4
118,Tuesday,17,100.5,101.25,4
118,Tuesday,18,71.0,77.0,4
118,Tuesday,19,38.0,38.0,4
118,Tuesday,20,15.5,17.25,4
118,Tuesday,21,10.5,11.5,4
118,Tuesday,22,22.5,25.0,4
118,Tuesday,23,6.0,5.75,4
118,Wednesday,0,2.0,2.0,3
118,Wednesday,1,1.0,1.3333333333333333,3
118,Wednesday,4,1.0,1.0,1
118,Wednesday,5,1.0,1.0,2
118,Wednesday,6,5.5,5.25,4
118,Wednesday,7,18.0,17.5,4
118,Wednesday,8,47.5,47.25,4
118,Wednesday,9,36.5,36.0,4
118,Wednesday,10,27.5,28.5,4
118,Wednesday,11,30.0,29.0,4
118,Wednesday,12,40.0,40.0,4
118,Wednesday,13,34.5,35.0,4
118,Wednesday,14,39.5,40.25,4
118,Wednesday,15,37.5,40.0,4
118,Wednesday,16,64.0,64.5,4
118,Wednesday,17,90.0,88.25,4
118,Wednesday,18,85.0,91.25,4
118,Wednesday,19,57.0,52.25,4
118,Wednesday,20,12.5,13.0,4
118,Wednesday,21,24.0,22.5,4
118,Wednesday,22,24.5,24.0,4
118,Wednesday,23,6.0,9.25,4
123,Friday,0,1.0,1.0,1
123,Friday,2,1.0,1.0,1
123,Friday,6,3.0,3.0,2
123,Friday,7,71.5,70.5,4
123,Friday,8,70.0,73.0,4
123,Friday,9,41.5,41.0,4
123,Friday,10,38.0,37.0,4
123,Friday,11,44.5,40.0,4
123,Friday,12,71.0,66.5,4
123,Friday,13,86.5,94.0,4
123,Friday,14,53.5,52.75,4
123,Friday,15,53.0,52.5,4
123,Friday,16,64.5,63.75,4
123,Friday,17,94.5,98.25,4
123,Friday,18,171.5,162.0,4
123,Friday,19,155.5,159.25,4
123,Friday,20,6.0,16.75,4
123,Friday,21,3.5,7.0,4
123,Friday,22,26.0,22.25,4
123,Friday,23,3.0,3.25,4
123,Monday,0,1.0,1.0,1
123,Monday,6,5.0,3.6666666666666665,3
123,Monday,7,51.0,51.4,5
123,Monday,8,69.0,64.2,5
123,Monday,9,45.0,46.8,5
123,Monday,10,37.0,70.0,5
123,Monday,11,71.0,83.4,5
123,Monday,12,129.0,147.0,5
123,Monday,13,134.0,141.0,5
123,Monday,14,86.0,98.4,5
123,Monday,15,61.0,79.4,5
123,Monday,16,57.0,69.8,5
123,Monday,17,81.0,93.4,5
123,Monday,18,84.0,99.6,5
123,Monday,19,58.0,118.6,5
123,Monday,20,7.0,20.75,4
123,Monday,21,4.0,13.75,4
123,Monday,22,13.0,10.333333333333334,3
123,Monday,23,3.5,3.5,2
123,Saturday,0,1.0,1.0,2
123,Saturday,1,1.0,1.0,1
123,Saturday,2,2.0,1.6666666666666667,3
123,Saturday,4,1.0,1.0,1
123,Saturday,5,1.0,1.0,1
123,Saturday,6,4.0,3.6666666666666665,3
123,Saturday,7,34.0,67.2,5
123,Saturday,8,54.0,56.2,5
123,Saturday,9,50.0,52.8,5
123,Saturday,10,63.0,67.0,5
123,Saturday,11,79.0,90.4,5
123,Saturday,12,104.0,107.2,5
123,Saturday,13,73.0,81.6,5
123,Saturday,14,76.0,87.6,5
123,Saturday,15,90.0,90.6,5
123,Saturday,16,132.0,139.8,5
123,Saturday,17,93.0,113.0,5
123,Saturday,18,165.0,165.2,5
123,Saturday,19,74.0,162.8,5
123,Saturday,20,25.0,61.0,3
123,Saturday,21,4.0,22.0,3
123,Saturday,22,14.0,21.2,5
123,Saturday,23,5.0,5.2,5
123,Sunday,0,2.0,2.3333333333333335,3
123,Sunday,1,2.0,2.0,2
123,Sunday,2,1.0,1.0,2
123,Sunday,3,1.0,1.0,1
123,Sunday,4,1.0,1.0,2
123,Sunday,7,28.0,28.6,5
123,Sunday,8,55.0,43.6,5
123,Sunday,9,69.0,61.6,5
123,Sunday,10,70.0,76.2,5
123,Sunday,11,67.0,98.2,5
123,Sunday,12,69.0,107.2,5
123,Sunday,13,69.0,103.2,5
123,Sunday,14,71.0,88.4,5
123,Sunday,15,64.0,88.4,5
123,Sunday,16,74.0,86.8,5
123,Sunday,17,69.0,103.8,5
123,Sunday,18,63.0,169.0,5
123,Sunday,19,64.0,186.4,5
123,Sunday,20,2.0,35.0,5
123,Sunday,21,98.0,98.0,1
123,Sunday,22,15.0,15.333333333333334,3
123,Sunday,23,6.0,7.0,3
123,Thursday,0,1.0,1.0,1
123,Thursday,1,1.0,1.0,1
123,Thursday,5,1.0,1.0,2
123,Thursday,6,4.0,4.25,4
123,Thursday,7,71.0,73.5,4
123,Thursday,8,98.5,87.5,4
123,Thursday,9,42.5,41.25,4
123,Thursday,10,39.5,36.5,4
123,Thursday,11,36.5,41.0,4
123,Thursday,12,108.0,112.5,4
123,Thursday,13,126.0,130.25,4
123,Thursday,14,67.0,68.0,4
123,Thursday,15,60.0,66.0,4
123,Thursday,16,63.0,61.25,4
123,Thursday,17,95.0,87.0,4
123,Thursday,18,113.5,119.75,4
123,Thursday,19,113.0,105.0,4
123,Thursday,20,5.0,25.333333333333332,3
123,Thursday,21,2.0,5.666666666666667,3
123,Thursday,22,21.0,16.333333333333332,3
123,Thursday,23,4.0,12.333333333333334,3
123,Tuesday,0,2.0,2.0,2
123,Tuesday,1,1.0,1.0,1
123,Tuesday,2,1.0,1.0,1
123,Tuesday,5,1.0,1.0,2
123,Tuesday,6,5.0,7.0,4
123,Tuesday,7,76.0,78.25,4
123,Tuesday,8,92.5,94.5,4
123,Tuesday,9,43.0,40.75,4
123,Tuesday,10,38.0,38.25,4
123,Tuesday,11,49.5,46.75,4
123,Tuesday,12,160.5,157.5,4
123,Tuesday,13,162.0,147.25,4
123,Tuesday,14,66.0,63.0,4
123,Tuesday,15,45.5,43.5,4
123,Tuesday,16,68.5,67.5,4
123,Tuesday,17,90.5,90.0,4
123,Tuesday,18,90.0,98.5,4
123,Tuesday,19,89.0,93.5,4
123,Tuesday,20,8.5,12.0,4
123,Tuesday,21,4.0,8.0,3
123,Tuesday,22,20.5,32.0,4
123,Tuesday,23,1.0,1.3333333333333333,3
123,Wednesday,0,1.0,1.0,2
123,Wednesday,1,1.0,1.0,1
123,Wednesday,5,1.0,1.0,1
123,Wednesday,6,5.5,4.5,4
123,Wednesday,7,85.0,81.5,4
123,Wednesday,8,82.5,85.75,4
123,Wednesday,9,38.0,43.25,4
123,Wednesday,10,50.5,49.25,4
123,Wednesday,11,58.0,57.5,4
123,Wednesday,12,150.5,145.5,4
123,Wednesday,13,110.0,109.5,4
123,Wednesday,14,51.0,52.75,4
123,Wednesday,15,47.0,47.25,4
123,Wednesday,16,64.0,60.0,4
123,Wednesday,17,79.0,82.25,4
123,Wednesday,18,128.0,119.0,4
123,Wednesday,19,66.5,76.0,4
123,Wednesday,20,10.0,9.75,4
123,Wednesday,21,6.0,7.666666666666667,3
123,Wednesday,22,18.0,18.5,4
123,Wednesday,23,17.5,17.5,2
124,Friday,7,4.5,4.25,4
124,Friday,8,5.0,4.75,4
124,Friday,9,3.0,4.5,4
124,Friday,10,4.0,6.25,4
124,Friday,11,3.5,3.25,4
124,Friday,12,9.0,11.0,3
124,Friday,13,11.0,11.5,4
124,Friday,14,8.5,8.75,4
124,Friday,15,6.5,7.25,4
124,Friday,16,7.0,7.5,4
124,Friday,17,16.5,17.0,4
124,Friday,18,31.5,35.25,4
124,Friday,19,19.5,18.5,4
124,Friday,21,3.0,3.0,1
124,Monday,7,3.0,3.75,4
124,Monday,8,6.0,6.4,5
124,Monday,9,6.0,7.0,5
124,Monday,10,5.0,4.5,4
124,Monday,11,11.5,11.25,4
124,Monday,12,13.0,13.0,5
124,Monday,13,20.5,23.0,4
124,Monday,14,9.0,10.5,4
124,Monday,15,9.0,9.25,4
124,Monday,16,5.0,5.666666666666667,3
124,Monday,17,5.0,5.4,5
124,Monday,18,9.0,13.25,4
124,Monday,19,5.5,5.25,4
124,Monday,20,2.0,2.0,1
124,Monday,21,1.0,1.0,1
124,Saturday,2,1.0,1.0,1
124,Saturday,7,3.0,4.0,3
124,Saturday,8,4.0,4.0,5
124,Saturday,9,5.0,5.8,5
124,Saturday,10,6.5,6.25,4
124,Saturday,11,12.5,13.5,4
124,Saturday,12,18.5,24.5,4
124,Saturday,13,9.5,8.75,4
124,Saturday,14,4.0,6.2,5
124,Saturday,15,10.0,10.0,4
124,Saturday,16,4.5,7.5,4
124,Saturday,17,12.5,12.25,4
124,Saturday,18,11.0,19.6,5
124,Saturday,19,12.0,11.75,4
124,Saturday,20,1.5,1.5,2
124,Sunday,7,2.5,2.5,2
124,Sunday,8,2.0,2.4,5
124,Sunday,9,8.0,5.666666666666667,3
124,Sunday,10,5.0,5.333333333333333,3
124,Sunday,11,6.0,9.666666666666666,3
124,Sunday,12,6.5,7.0,4
124,Sunday,13,11.5,14.75,4
124,Sunday,14,5.0,7.0,4
124,Sunday,15,6.0,6.2,5
124,Sunday,16,7.5,6.75,4
124,Sunday,17,6.5,7.25,4
124,Sunday,18,8.5,11.25,4
124,Sunday,19,4.0,4.0,3
124,Sunday,20,4.0,4.0,1
124,Sunday,21,2.0,2.0,1
124,Thursday,7,1.5,2.0,4
124,Thursday,8,6.0,5.666666666666667,3
124,Thursday,9,4.5,4.0,4
124,Thursday,10,8.0,8.0,2
124,Thursday,11,9.0,9.0,4
124,Thursday,12,15.0,16.25,4
124,Thursday,13,15.5,15.75,4
124,Thursday,14,12.5,11.5,4
124,Thursday,15,8.5,9.25,4
124,Thursday,16,11.0,12.0,4
124,Thursday,17,11.5,11.5,4
124,Thursday,18,10.5,19.75,4
124,Thursday,19,17.0,18.333333333333332,3
124,Tuesday,7,6.0,5.0,3
124,Tuesday,8,8.5,8.5,4
124,Tuesday,9,6.5,6.75,4
124,Tuesday,10,4.0,4.0,4
124,Tuesday,11,4.5,5.0,4
124,Tuesday,12,26.5,24.5,4
124,Tuesday,13,15.5,16.0,4
124,Tuesday,14,9.5,10.0,4
124,Tuesday,15,9.0,7.75,4
124,Tuesday,16,10.5,11.0,4
124,Tuesday,17,12.5,13.75,4
124,Tuesday,18,14.5,15.0,4
124,Tuesday,19,8.5,9.0,4
124,Tuesday,20,2.0,2.0,1
124,Wednesday,7,2.5,3.0,4
124,Wednesday,8,4.0,3.75,4
124,Wednesday,9,5.0,4.25,4
124,Wednesday,10,8.5,8.0,4
124,Wednesday,11,14.0,15.5,4
124,Wednesday,12,19.5,21.75,4
124,Wednesday,13,16.0,15.25,4
124,Wednesday,14,10.5,9.5,4
124,Wednesday,15,5.0,6.0,4
124,Wednesday,16,4.0,5.0,4
124,Wednesday,17,8.0,9.5,4
124,Wednesday,18,13.5,19.5,4
124,Wednesday,19,4.0,8.5,4
124,Wednesday,20,1.0,1.0,1
130,Friday,0,2.0,2.0,1
130,Friday,2,1.0,1.0,1
130,Friday,3,1.5,1.5,2
130,Friday,5,2.0,2.0,4
130,Friday,6,10.5,9.0,4
130,Friday,7,35.0,35.5,4
130,Friday,8,50.0,48.75,4
130,Friday,9,64.5,71.75,4
130,Friday,10,62.5,58.0,4
130,Friday,11,84.5,81.25,4
130,Friday,12,133.0,120.0,4
130,Friday,13,124.5,120.5,4
130,Friday,14,102.5,108.0,4
130,Friday,15,108.5,106.75,4
130,Friday,16,92.5,100.5,4
130,Friday,17,120.0,119.25,4
130,Friday,18,80.5,80.5,4
130,Friday,19,68.5,75.0,4
130,Friday,20,38.5,35.5,4
130,Friday,21,27.0,23.25,4
130,Friday,22,12.0,9.333333333333334,3
130,Friday,23,9.0,10.666666666666666,3
130,Monday,0,3.0,3.0,3
130,Monday,1,1.0,1.0,1
130,Monday,2,1.0,1.3333333333333333,3
130,Monday,3,2.0,2.0,1
130,Monday,4,1.0,2.3333333333333335,3
130,Monday,5,2.0,1.6666666666666667,3
130,Monday,6,6.0,5.75,4
130,Monday,7,17.0,15.6,5
130,Monday,8,40.0,38.0,5
130,Monday,9,64.0,62.4,5
130,Monday,10,93.0,82.8,5
130,Monday,11,87.0,83.4,5
130,Monday,12,162.0,146.0,5
130,Monday,13,126.0,109.4,5
130,Monday,14,82.0,83.8,5
130,Monday,15,77.0,77.2,5
130,Monday,16,83.0,82.8,5
130,Monday,17,96.0,92.4,5
130,Monday,18,109.0,105.6,5
130,Monday,19,59.0,69.6,5
130,Monday,20,22.0,22.6,5
130,Monday,21,14.0,14.8,5
130,Monday,22,8.0,6.6,5
130,Monday,23,3.0,2.8,5
130,Saturday,0,5.5,6.25,4
130,Saturday,1,3.0,2.5,4
130,Saturday,2,2.5,2.5,2
130,Saturday,5,1.0,1.0,4
130,Saturday,6,4.0,4.0,4
130,Saturday,7,26.0,28.0,5
130,Saturday,8,101.0,94.0,5
130,Saturday,9,103.0,87.4,5
130,Saturday,10,98.0,104.8,5
130,Saturday,11,120.0,119.2,5
130,Saturday,12,128.0,129.0,5
130,Saturday,13,86.0,95.0,5
130,Saturday,14,107.0,109.6,5
130,Saturday,15,149.0,141.4,5
130,Saturday,16,93.0,82.0,5
130,Saturday,17,58.0,62.4,5
130,Saturday,18,78.0,83.4,5
130,Saturday,19,98.0,104.0,5
130,Saturday,20,28.0,32.6,5
130,Saturday,21,22.0,29.0,5
130,Saturday,22,15.0,18.8,5
130,Saturday,23,12.0,11.4,5
130,Sunday,0,2.0,2.6,5
130,Sunday,1,2.0,2.6666666666666665,3
130,Sunday,2,2.0,2.0,3
130,Sunday,3,2.5,2.5,4
130,Sunday,4,1.0,1.6666666666666667,3
130,Sunday,5,1.0,1.0,1
130,Sunday,6,1.0,1.3333333333333333,3
130,Sunday,7,10.0,9.2,5
130,Sunday,8,27.0,28.6,5
130,Sunday,9,37.0,39.2,5
130,Sunday,10,75.0,65.2,5
130,Sunday,11,59.0,67.2,5
130,Sunday,12,98.0,100.6,5
130,Sunday,13,94.0,77.6,5
130,Sunday,14,96.0,91.6,5
130,Sunday,15,110.0,105.2,5
130,Sunday,16,62.0,64.4,5
130,Sunday,17,63.0,60.8,5
130,Sunday,18,65.0,65.4,5
130,Sunday,19,62.0,64.4,5
130,Sunday,20,26.0,26.4,5
130,Sunday,21,18.0,20.8,5
130,Sunday,22,9.0,11.0,5
130,Sunday,23,2.0,2.4,5
130,Thursday,0,1.5,1.75,4
130,Thursday,1,1.5,1.5,2
130,Thursday,2,2.0,2.0,2
130,Thursday,3,1.0,1.0,1
130,Thursday,5,1.5,1.5,4
130,Thursday,6,8.0,8.5,4
130,Thursday,7,31.0,30.0,4
130,Thursday,8,44.5,47.0,4
130,Thursday,9,87.5,92.75,4
130,Thursday,10,109.0,113.25,4
130,Thursday,11,115.5,113.5,4
130,Thursday,12,201.5,196.5,4
130,Thursday,13,146.0,148.75,4
130,Thursday,14,112.5,115.25,4
130,Thursday,15,105.0,99.75,4
130,Thursday,16,92.5,91.75,4
130,Thursday,17,122.0,113.75,4
130,Thursday,18,131.5,118.5,4
130,Thursday,19,69.0,74.75,4
130,Thursday,20,27.0,30.0,4
130,Thursday,21,21.0,16.75,4
130,Thursday,22,10.5,11.0,4
130,Thursday,23,4.0,4.25,4
130,Tuesday,0,2.0,2.0,4
130,Tuesday,1,1.0,1.0,2
130,Tuesday,2,2.0,2.0,1
130,Tuesday,3,1.0,1.0,1
130,Tuesday,5,1.0,1.25,4
130,Tuesday,6,5.0,5.5,4
130,Tuesday,7,23.5,23.5,4
130,Tuesday,8,45.5,45.75,4
130,Tuesday,9,71.5,70.25,4
130,Tuesday,10,102.0,97.25,4
130,Tuesday,11,98.5,99.75,4
130,Tuesday,12,206.0,202.5,4
130,Tuesday,13,173.0,170.25,4
130,Tuesday,14,120.0,121.5,4
130,Tuesday,15,99.0,98.25,4
130,Tuesday,16,107.0,108.75,4
130,Tuesday,17,126.0,126.25,4
130,Tuesday,18,137.0,142.0,4
130,Tuesday,19,80.5,81.0,4
130,Tuesday,20,35.0,35.25,4
130,Tuesday,21,15.5,15.75,4
130,Tuesday,22,9.5,10.75,4
130,Tuesday,23,6.0,6.25,4
130,Wednesday,0,2.0,2.0,4
130,Wednesday,1,1.0,1.0,1
130,Wednesday,2,1.5,1.5,2
130,Wednesday,3,1.0,1.0,2
130,Wednesday,5,3.0,3.0,2
130,Wednesday,6,4.0,5.0,4
130,Wednesday,7,30.0,29.5,4
130,Wednesday,8,36.5,37.25,4
130,Wednesday,9,74.5,71.75,4
130,Wednesday,10,90.0,88.5,4
130,Wednesday,11,116.0,117.25,4
130,Wednesday,12,192.5,196.5,4
130,Wednesday,13,146.5,147.5,4
130,Wednesday,14,110.5,112.75,4
130,Wednesday,15,100.5,100.25,4
130,Wednesday,16,126.0,124.75,4
130,Wednesday,17,115.5,114.0,4
130,Wednesday,18,148.0,140.5,4
130,Wednesday,19,81.5,75.5,4
130,Wednesday,20,34.0,33.75,4
130,Wednesday,21,26.5,22.0,4
130,Wednesday,22,10.0,9.5,4
130,Wednesday,23,2.5,3.25,4
131,Friday,0,80.0,83.0,4
131,Friday,1,37.0,51.333333333333336,3
131,Friday,2,29.0,35.666666666666664,3
131,Friday,3,21.0,28.666666666666668,3
131,Friday,4,18.0,20.333333333333332,3
131,Friday,5,20.0,20.666666666666668,3
131,Friday,6,34.0,35.666666666666664,3
131,Friday,7,86.0,85.33333333333333,3
131,Friday,8,142.0,157.33333333333334,3
131,Friday,9,181.0,181.0,3
131,Friday,10,192.0,212.66666666666666,3
131,Friday,11,244.0,254.66666666666666,3
131,Friday,12,326.0,328.3333333333333,3
131,Friday,13,344.0,356.0,3
131,Friday,14,263.0,253.66666666666666,3
131,Friday,15,245.0,232.0,3
131,Friday,16,266.0,267.0,3
131,Friday,17,272.0,273.3333333333333,3
131,Friday,18,229.0,247.0,3
131,Friday,19,260.0,229.33333333333334,3
131,Friday,20,204.0,207.66666666666666,3
131,Friday,21,244.0,251.66666666666666,3
131,Friday,22,273.5,259.25,4
131,Friday,23,232.0,242.75,4
131,Monday,0,47.0,59.2,5
131,Monday,1,45.0,48.8,5
131,Monday,2,20.0,33.2,5
131,Monday,3,25.0,34.2,5
131,Monday,4,20.0,25.2,5
131,Monday,5,14.0,21.8,5
131,Monday,6,33.0,32.6,5
131,Monday,7,85.0,71.6,5
131,Monday,8,184.0,171.0,5
131,Monday,9,165.0,160.6,5
131,Monday,10,204.0,202.2,5
131,Monday,11,220.0,216.2,5
131,Monday,12,300.0,309.2,5
131,Monday,13,352.0,328.8,5
131,Monday,14,225.0,258.4,5
131,Monday,15,221.0,209.2,5
131,Monday,16,216.0,207.8,5
131,Monday,17,272.0,267.0,5
131,Monday,18,192.0,194.4,5
131,Monday,19,191.0,189.8,5
131,Monday,20,187.0,176.6,5
131,Monday,21,163.0,154.0,5
131,Monday,22,97.0,98.0,5
131,Monday,23,65.0,67.8,5
131,Saturday,0,194.0,203.4,5
131,Saturday,1,164.0,152.4,5
131,Saturday,2,155.0,148.6,5
131,Saturday,3,97.0,98.4,5
131,Saturday,4,84.0,81.0,5
131,Saturday,5,40.0,42.0,5
131,Saturday,6,44.0,44.4,5
131,Saturday,7,52.0,52.8,5
131,Saturday,8,99.0,91.0,5
131,Saturday,9,160.0,165.8,5
131,Saturday,10,237.0,229.6,5
131,Saturday,11,267.0,281.8,5
131,Saturday,12,307.0,293.0,5
131,Saturday,13,270.0,272.6,5
131,Saturday,14,300.0,301.2,5
131,Saturday,15,286.0,277.4,5
131,Saturday,16,297.0,312.4,5
131,Saturday,17,300.0,275.0,5
131,Saturday,18,319.0,329.2,5
131,Saturday,19,353.0,340.2,5
131,Saturday,20,316.0,313.2,5
131,Saturday,21,319.0,339.8,5
131,Saturday,22,409.0,392.6,5
131,Saturday,23,393.0,381.0,5
131,Sunday,0,291.0,302.4,5
131,Sunday,1,223.0,223.2,5
131,Sunday,2,183.0,187.0,5
131,Sunday,3,153.0,170.0,5
131,Sunday,4,113.0,114.0,5
131,Sunday,5,69.0,80.4,5
131,Sunday,6,53.0,50.8,5
131,Sunday,7,53.0,54.4,5
131,Sunday,8,59.0,60.0,5
131,Sunday,9,125.0,124.2,5
131,Sunday,10,203.0,185.2,5
131,Sunday,11,228.0,206.4,5
131,Sunday,12,272.0,248.6,5
131,Sunday,13,289.0,260.8,5
131,Sunday,14,258.0,252.4,5
131,Sunday,15,269.0,241.4,5
131,Sunday,16,185.0,207.6,5
131,Sunday,17,165.0,167.0,5
131,Sunday,18,205.0,189.6,5
131,Sunday,19,175.0,186.8,5
131,Sunday,20,163.0,174.0,5
131,Sunday,21,149.0,179.4,5
131,Sunday,22,114.0,140.4,5
131,Sunday,23,93.0,101.4,5
131,Thursday,0,53.0,55.5,4
131,Thursday,1,24.5,24.25,4
131,Thursday,2,21.5,21.0,4
131,Thursday,3,14.0,14.75,4
131,Thursday,4,13.5,12.0,4
131,Thursday,5,16.5,15.5,4
131,Thursday,6,41.5,42.0,4
131,Thursday,7,113.0,113.5,4
131,Thursday,8,243.5,249.25,4
131,Thursday,9,212.0,210.25,4
131,Thursday,10,220.5,222.25,4
131,Thursday,11,236.0,236.75,4
131,Thursday,12,321.5,326.0,4
131,Thursday,13,381.5,386.25,4
131,Thursday,14,282.5,284.75,4
131,Thursday,15,217.5,224.25,4
131,Thursday,16,270.0,258.75,4
131,Thursday,17,346.5,316.0,4
131,Thursday,18,288.5,250.75,4
131,Thursday,19,186.0,199.25,4
131,Thursday,20,193.5,182.75,4
131,Thursday,21,141.0,158.5,4
131,Thursday,22,168.5,184.0,4
131,Thursday,23,165.5,158.0,4
131,Tuesday,0,29.5,29.0,4
131,Tuesday,1,20.0,24.25,4
131,Tuesday,2,13.0,14.75,4
131,Tuesday,3,18.5,17.75,4
131,Tuesday,4,13.0,13.5,4
131,Tuesday,5,13.0,13.0,4
131,Tuesday,6,42.0,41.0,4
131,Tuesday,7,105.5,107.75,4
131,Tuesday,8,217.5,223.5,4
131,Tuesday,9,192.5,206.25,4
131,Tuesday,10,183.0,186.25,4
131,Tuesday,11,200.0,206.25,4
131,Tuesday,12,371.5,378.75,4
131,Tuesday,13,385.5,410.5,4
131,Tuesday,14,265.0,261.75,4
131,Tuesday,15,214.0,209.25,4
131,Tuesday,16,249.5,254.75,4
131,Tuesday,17,320.5,326.5,4
131,Tuesday,18,235.5,233.5,4
131,Tuesday,19,186.5,184.0,4
131,Tuesday,20,171.0,170.75,4
131,Tuesday,21,157.0,153.75,4
131,Tuesday,22,125.5,125.0,4
131,Tuesday,23,64.5,63.75,4
131,Wednesday,0,42.0,40.25,4
131,Wednesday,1,20.0,18.75,4
131,Wednesday,2,12.5,13.0,4
131,Wednesday,3,15.0,12.5,4
131,Wednesday,4,9.0,9.75,4
131,Wednesday,5,12.0,13.333333333333334,3
131,Wednesday,6,50.0,48.25,4
131,Wednesday,7,122.0,125.0,4
131,Wednesday,8,230.0,222.0,4
131,Wednesday,9,233.0,228.25,4
131,Wednesday,10,203.0,208.0,4
131,Wednesday,11,215.5,214.75,4
131,Wednesday,12,352.5,349.75,4
131,Wednesday,13,357.5,363.5,4
131,Wednesday,14,230.5,229.75,4
131,Wednesday,15,236.5,235.25,4
131,Wednesday,16,248.0,254.0,4
131,Wednesday,17,327.5,321.75,4
131,Wednesday,18,238.0,235.25,4
131,Wednesday,19,208.0,190.75,4
131,Wednesday,20,178.5,181.5,4
131,Wednesday,21,152.0,153.75,4
131,Wednesday,22,167.5,165.5,4
131,Wednesday,23,80.0,92.25,4
132,Friday,0,65.5,65.0,4
132,Friday,1,34.0,32.666666666666664,3
132,Friday,2,14.0,14.0,3
132,Friday,3,10.0,12.333333333333334,3
132,Friday,4,12.0,13.0,3
132,Friday,5,27.0,29.0,3
132,Friday,6,51.0,51.666666666666664,3
132,Friday,7,92.0,95.66666666666667,3
132,Friday,8,211.0,208.25,4
132,Friday,9,222.0,206.25,4
132,Friday,10,262.5,234.25,4
132,Friday,11,239.5,217.0,4
132,Friday,12,322.5,316.75,4
132,Friday,13,396.0,398.5,4
132,Friday,14,292.5,299.25,4
132,Friday,15,331.0,335.25,4
132,Friday,16,347.5,340.75,4
132,Friday,17,380.5,378.5,4
132,Friday,18,422.0,418.25,4
132,Friday,19,357.5,374.5,4
132,Friday,20,344.0,340.75,4
132,Friday,21,254.5,228.75,4
132,Friday,22,217.0,259.0,3
132,Friday,23,170.0,178.66666666666666,3
132,Monday,0,63.0,71.0,5
132,Monday,1,34.0,34.8,5
132,Monday,2,19.0,20.8,5
132,Monday,3,8.0,10.0,5
132,Monday,4,10.0,11.0,5
132,Monday,5,17.0,17.4,5
132,Monday,6,38.0,35.4,5
132,Monday,7,100.0,109.0,5
132,Monday,8,249.0,234.6,5
132,Monday,9,203.0,196.0,5
132,Monday,10,219.0,209.2,5
132,Monday,11,244.0,223.2,5
132,Monday,12,348.0,318.4,5
132,Monday,13,373.0,335.0,5
132,Monday,14,289.0,275.2,5
132,Monday,15,297.0,283.4,5
132,Monday,16,325.0,314.4,5
132,Monday,17,367.0,361.4,5
132,Monday,18,368.0,354.4,5
132,Monday,19,307.0,319.0,5
132,Monday,20,277.0,274.4,5
132,Monday,21,201.0,212.6,5
132,Monday,22,167.0,171.0,5
132,Monday,23,104.0,100.2,5
132,Saturday,0,115.0,118.5,4
132,Saturday,1,69.0,72.5,4
132,Saturday,2,44.0,46.4,5
132,Saturday,3,34.0,30.8,5
132,Saturday,4,18.0,19.6,5
132,Saturday,5,25.0,22.4,5
132,Saturday,6,37.0,33.8,5
132,Saturday,7,76.0,73.8,5
132,Saturday,8,132.0,127.2,5
132,Saturday,9,231.0,223.4,5
132,Saturday,10,274.0,271.2,5
132,Saturday,11,268.0,276.2,5
132,Saturday,12,269.0,262.8,5
132,Saturday,13,288.0,289.0,5
132,Saturday,14,289.0,289.4,5
132,Saturday,15,282.0,296.4,5
132,Saturday,16,314.0,309.8,5
132,Saturday,17,319.0,313.8,5
132,Saturday,18,339.0,339.6,5
132,Saturday,19,340.0,338.6,5
132,Saturday,20,314.0,313.6,5
132,Saturday,21,247.0,248.2,5
132,Saturday,22,234.0,245.8,5
