date,hour,count,weekday,month
2025-07-17,16,69304,3,2025-07
2025-07-17,17,73128,3,2025-07
2025-07-17,18,53322,3,2025-07
2025-07-17,19,44495,3,2025-07
2025-07-17,20,32452,3,2025-07
2025-07-17,21,28954,3,2025-07
2025-07-17,22,23185,3,2025-07
2025-07-17,23,8845,3,2025-07
2025-07-18,0,4126,4,2025-07
2025-07-18,1,2508,4,2025-07
2025-07-18,2,1441,4,2025-07
2025-07-18,3,1191,4,2025-07
2025-07-18,4,1035,4,2025-07
2025-07-18,5,2672,4,2025-07
2025-07-18,6,6881,4,2025-07
2025-07-18,7,16188,4,2025-07
2025-07-18,8,37605,4,2025-07
2025-07-18,9,35858,4,2025-07
2025-07-18,10,40975,4,2025-07
2025-07-18,11,52359,4,2025-07
2025-07-18,12,73769,4,2025-07
2025-07-18,13,77051,4,2025-07
2025-07-18,14,71739,4,2025-07
2025-07-18,15,71631,4,2025-07
2025-07-18,16,67816,4,2025-07
2025-07-18,17,77975,4,2025-07
2025-07-18,18,63984,4,2025-07
2025-07-18,19,54743,4,2025-07
2025-07-18,20,44539,4,2025-07
2025-07-18,21,37910,4,2025-07
2025-07-18,22,29297,4,2025-07
2025-07-18,23,19341,4,2025-07
2025-07-19,0,9997,5,2025-07
2025-07-19,1,6579,5,2025-07
2025-07-19,2,4136,5,2025-07
2025-07-19,3,1368,5,2025-07
2025-07-19,4,415,5,2025-07
2025-07-19,5,1111,5,2025-07
2025-07-19,6,2021,5,2025-07
2025-07-19,7,4376,5,2025-07
2025-07-19,8,8727,5,2025-07
2025-07-19,9,17979,5,2025-07
2025-07-19,10,29609,5,2025-07
2025-07-19,11,42793,5,2025-07
2025-07-19,12,47408,5,2025-07
2025-07-19,13,55161,5,2025-07
2025-07-19,14,64129,5,2025-07
2025-07-19,15,57663,5,2025-07
2025-07-19,16,59767,5,2025-07
2025-07-19,17,51978,5,2025-07
2025-07-19,18,46572,5,2025-07
2025-07-19,19,40275,5,2025-07
2025-07-19,20,35321,5,2025-07
2025-07-19,21,30593,5,2025-07
2025-07-19,22,32434,5,2025-07
2025-07-19,23,22907,5,2025-07
2025-07-20,0,12933,6,2025-07
2025-07-20,1,7931,6,2025-07
2025-07-20,2,5318,6,2025-07
2025-07-20,3,4546,6,2025-07
2025-07-20,4,2819,6,2025-07
2025-07-20,5,2428,6,2025-07
2025-07-20,6,2664,6,2025-07
2025-07-20,7,5516,6,2025-07
2025-07-20,8,11900,6,2025-07
2025-07-20,9,22724,6,2025-07
2025-07-20,10,36205,6,2025-07
2025-07-20,11,47023,6,2025-07
2025-07-20,12,63522,6,2025-07
2025-07-20,13,71180,6,2025-07
2025-07-20,14,78798,6,2025-07
2025-07-20,15,63468,6,2025-07
2025-07-20,16,63665,6,2025-07
2025-07-20,17,52980,6,2025-07
2025-07-20,18,45903,6,2025-07
2025-07-20,19,33040,6,2025-07
2025-07-20,20,25889,6,2025-07
2025-07-20,21,20054,6,2025-07
2025-07-20,22,14832,6,2025-07
2025-07-20,23,5753,6,2025-07
2025-07-21,0,2763,0,2025-07
2025-07-21,1,1522,0,2025-07
2025-07-21,2,983,0,2025-07
2025-07-21,3,717,0,2025-07
2025-07-21,4,879,0,2025-07
2025-07-21,5,2089,0,2025-07
2025-07-21,6,6434,0,2025-07
2025-07-21,7,19817,0,2025-07
2025-07-21,8,48101,0,2025-07
2025-07-21,9,37557,0,2025-07
2025-07-21,10,36014,0,2025-07
2025-07-21,11,42285,0,2025-07
2025-07-21,12,66381,0,2025-07
2025-07-21,13,66925,0,2025-07
2025-07-21,14,60522,0,2025-07
2025-07-21,15,55495,0,2025-07
2025-07-21,16,60484,0,2025-07
2025-07-21,17,71405,0,2025-07
2025-07-21,18,42145,0,2025-07
2025-07-21,19,30975,0,2025-07
2025-07-21,20,26723,0,2025-07
2025-07-21,21,18528,0,2025-07
2025-07-21,22,11442,0,2025-07
2025-07-21,23,6136,0,2025-07
2025-07-22,0,3055,1,2025-07
2025-07-22,1,1670,1,2025-07
2025-07-22,2,943,1,2025-07
2025-07-22,3,788,1,2025-07
2025-07-22,4,860,1,2025-07
2025-07-22,5,2677,1,2025-07
2025-07-22,6,8049,1,2025-07
2025-07-22,7,23597,1,2025-07
2025-07-22,8,56450,1,2025-07
2025-07-22,9,38071,1,2025-07
2025-07-22,10,29641,1,2025-07
2025-07-22,11,28987,1,2025-07
2025-07-22,12,39716,1,2025-07
2025-07-22,13,37204,1,2025-07
2025-07-22,14,44579,1,2025-07
2025-07-22,15,54723,1,2025-07
2025-07-22,16,67478,1,2025-07
2025-07-22,17,74973,1,2025-07
2025-07-22,18,47381,1,2025-07
2025-07-22,19,33783,1,2025-07
2025-07-22,20,25089,1,2025-07
2025-07-22,21,19000,1,2025-07
2025-07-22,22,18471,1,2025-07
2025-07-22,23,6695,1,2025-07
2025-07-23,0,3457,2,2025-07
2025-07-23,1,1925,2,2025-07
2025-07-23,2,1277,2,2025-07
2025-07-23,3,867,2,2025-07
2025-07-23,4,963,2,2025-07
2025-07-23,5,2386,2,2025-07
2025-07-23,6,8900,2,2025-07
2025-07-23,7,24241,2,2025-07
2025-07-23,8,54525,2,2025-07
2025-07-23,9,41269,2,2025-07
2025-07-23,10,40231,2,2025-07
2025-07-23,11,47076,2,2025-07
2025-07-23,12,68503,2,2025-07
2025-07-23,13,63949,2,2025-07
2025-07-23,14,56592,2,2025-07
2025-07-23,15,60536,2,2025-07
2025-07-23,16,65213,2,2025-07
2025-07-23,17,75948,2,2025-07
2025-07-23,18,53036,2,2025-07
2025-07-23,19,38935,2,2025-07
2025-07-23,20,31281,2,2025-07
2025-07-23,21,24680,2,2025-07
2025-07-23,22,14965,2,2025-07
2025-07-23,23,7181,2,2025-07
2025-07-24,0,3087,3,2025-07
2025-07-24,1,1823,3,2025-07
2025-07-24,2,1070,3,2025-07
2025-07-24,3,784,3,2025-07
2025-07-24,4,901,3,2025-07
2025-07-24,5,2686,3,2025-07
2025-07-24,6,7559,3,2025-07
2025-07-24,7,22848,3,2025-07
2025-07-24,8,56693,3,2025-07
2025-07-24,9,46917,3,2025-07
2025-07-24,10,44094,3,2025-07
2025-07-24,11,55851,3,2025-07
2025-07-24,12,82205,3,2025-07
2025-07-24,13,80261,3,2025-07
2025-07-24,14,71486,3,2025-07
2025-07-24,15,67205,3,2025-07
2025-07-24,16,81276,3,2025-07
2025-07-24,17,91555,3,2025-07
2025-07-24,18,59557,3,2025-07
2025-07-24,19,41361,3,2025-07
2025-07-24,20,34262,3,2025-07
2025-07-24,21,29373,3,2025-07
2025-07-24,22,25017,3,2025-07
2025-07-24,23,10976,3,2025-07
2025-07-25,0,4639,4,2025-07
2025-07-25,1,3253,4,2025-07
2025-07-25,2,1627,4,2025-07
2025-07-25,3,1110,4,2025-07
2025-07-25,4,1332,4,2025-07
2025-07-25,5,2249,4,2025-07
2025-07-25,6,7567,4,2025-07
2025-07-25,7,17535,4,2025-07
2025-07-25,8,41006,4,2025-07
2025-07-25,9,43220,4,2025-07
2025-07-25,10,46122,4,2025-07
2025-07-25,11,52784,4,2025-07
2025-07-25,12,75341,4,2025-07
2025-07-25,13,80457,4,2025-07
2025-07-25,14,66480,4,2025-07
2025-07-25,15,70690,4,2025-07
2025-07-25,16,68103,4,2025-07
2025-07-25,17,73632,4,2025-07
2025-07-25,18,57264,4,2025-07
2025-07-25,19,41019,4,2025-07
2025-07-25,20,36904,4,2025-07
2025-07-25,21,40482,4,2025-07
2025-07-25,22,37078,4,2025-07
2025-07-25,23,19208,4,2025-07
2025-07-26,0,11196,5,2025-07
2025-07-26,1,6864,5,2025-07
2025-07-26,2,4698,5,2025-07
2025-07-26,3,3221,5,2025-07
2025-07-26,4,2052,5,2025-07
2025-07-26,5,1983,5,2025-07
2025-07-26,6,3303,5,2025-07
2025-07-26,7,7089,5,2025-07
2025-07-26,8,15693,5,2025-07
2025-07-26,9,28762,5,2025-07
2025-07-26,10,41353,5,2025-07
2025-07-26,11,58822,5,2025-07
2025-07-26,12,73658,5,2025-07
2025-07-26,13,73593,5,2025-07
2025-07-26,14,59916,5,2025-07
2025-07-26,15,61144,5,2025-07
2025-07-26,16,67277,5,2025-07
2025-07-26,17,72392,5,2025-07
2025-07-26,18,61998,5,2025-07
2025-07-26,19,46558,5,2025-07
2025-07-26,20,33961,5,2025-07
2025-07-26,21,32538,5,2025-07
2025-07-26,22,52356,5,2025-07
2025-07-26,23,29533,5,2025-07
2025-07-27,0,16852,6,2025-07
2025-07-27,1,10500,6,2025-07
2025-07-27,2,7478,6,2025-07
2025-07-27,3,5853,6,2025-07
2025-07-27,4,3280,6,2025-07
2025-07-27,5,2183,6,2025-07
2025-07-27,6,3046,6,2025-07
2025-07-27,7,6014,6,2025-07
2025-07-27,8,11423,6,2025-07
2025-07-27,9,24172,6,2025-07
2025-07-27,10,35048,6,2025-07
2025-07-27,11,55230,6,2025-07
2025-07-27,12,68555,6,2025-07
2025-07-27,13,66154,6,2025-07
2025-07-27,14,70647,6,2025-07
2025-07-27,15,64183,6,2025-07
2025-07-27,16,54578,6,2025-07
2025-07-27,17,42303,6,2025-07
2025-07-27,18,32342,6,2025-07
2025-07-27,19,25188,6,2025-07
2025-07-27,20,17308,6,2025-07
2025-07-27,21,16223,6,2025-07
2025-07-27,22,11999,6,2025-07
2025-07-27,23,6116,6,2025-07
2025-07-28,0,2927,0,2025-07
2025-07-28,1,1781,0,2025-07
2025-07-28,2,1112,0,2025-07
2025-07-28,3,941,0,2025-07
2025-07-28,4,1091,0,2025-07
2025-07-28,5,2515,0,2025-07
2025-07-28,6,7461,0,2025-07
2025-07-28,7,20407,0,2025-07
2025-07-28,8,51082,0,2025-07
2025-07-28,9,40962,0,2025-07
2025-07-28,10,40315,0,2025-07
2025-07-28,11,46308,0,2025-07
2025-07-28,12,67375,0,2025-07
2025-07-28,13,62309,0,2025-07
2025-07-28,14,54750,0,2025-07
2025-07-28,15,48388,0,2025-07
2025-07-28,16,66810,0,2025-07
2025-07-28,17,63047,0,2025-07
2025-07-28,18,43423,0,2025-07
2025-07-28,19,27233,0,2025-07
2025-07-28,20,25401,0,2025-07
2025-07-28,21,21502,0,2025-07
2025-07-28,22,12826,0,2025-07
2025-07-28,23,6085,0,2025-07
2025-07-29,0,2842,1,2025-07
2025-07-29,1,1494,1,2025-07
2025-07-29,2,952,1,2025-07
2025-07-29,3,778,1,2025-07
2025-07-29,4,836,1,2025-07
2025-07-29,5,2430,1,2025-07
2025-07-29,6,8500,1,2025-07
2025-07-29,7,26384,1,2025-07
2025-07-29,8,59136,1,2025-07
2025-07-29,9,44497,1,2025-07
2025-07-29,10,38129,1,2025-07
2025-07-29,11,45047,1,2025-07
2025-07-29,12,73715,1,2025-07
2025-07-29,13,69693,1,2025-07
2025-07-29,14,63525,1,2025-07
2025-07-29,15,61442,1,2025-07
2025-07-29,16,67429,1,2025-07
2025-07-29,17,77654,1,2025-07
2025-07-29,18,47963,1,2025-07
2025-07-29,19,32797,1,2025-07
2025-07-29,20,29128,1,2025-07
2025-07-29,21,23582,1,2025-07
2025-07-29,22,13795,1,2025-07
2025-07-29,23,6615,1,2025-07
2025-07-30,0,2786,2,2025-07
2025-07-30,1,1852,2,2025-07
2025-07-30,2,1146,2,2025-07
2025-07-30,3,887,2,2025-07
2025-07-30,4,816,2,2025-07
2025-07-30,5,2288,2,2025-07
2025-07-30,6,8264,2,2025-07
2025-07-30,7,24036,2,2025-07
2025-07-30,8,58732,2,2025-07
2025-07-30,9,40507,2,2025-07
2025-07-30,10,40920,2,2025-07
2025-07-30,11,45137,2,2025-07
2025-07-30,12,72331,2,2025-07
2025-07-30,13,75411,2,2025-07
2025-07-30,14,62074,2,2025-07
2025-07-30,15,58204,2,2025-07
2025-07-30,16,73859,2,2025-07
2025-07-30,17,79404,2,2025-07
2025-07-30,18,56702,2,2025-07
2025-07-30,19,43491,2,2025-07
2025-07-30,20,34880,2,2025-07
2025-07-30,21,26579,2,2025-07
2025-07-30,22,15946,2,2025-07
2025-07-30,23,7546,2,2025-07
2025-07-31,0,2828,3,2025-07
2025-07-31,1,1747,3,2025-07
2025-07-31,2,1088,3,2025-07
2025-07-31,3,913,3,2025-07
2025-07-31,4,887,3,2025-07
2025-07-31,5,2590,3,2025-07
2025-07-31,6,8113,3,2025-07
2025-07-31,7,23647,3,2025-07
2025-07-31,8,58199,3,2025-07
2025-07-31,9,47421,3,2025-07
2025-07-31,10,41334,3,2025-07
2025-07-31,11,46768,3,2025-07
2025-07-31,12,72430,3,2025-07
2025-07-31,13,71268,3,2025-07
2025-07-31,14,61491,3,2025-07
2025-07-31,15,60116,3,2025-07
2025-07-31,16,71696,3,2025-07
2025-07-31,17,87672,3,2025-07
2025-07-31,18,56452,3,2025-07
2025-07-31,19,38212,3,2025-07
2025-07-31,20,35137,3,2025-07
2025-07-31,21,28171,3,2025-07
2025-07-31,22,21798,3,2025-07
2025-07-31,23,9187,3,2025-07
